2.5529786125644223,0.6923077
1.5293266458825752,0.7912088
0.6103884977298778,0.84615386
3.189977923592368,0.8021978
3.3513746418795742,0.7032967
2.224744888452383,0.71428573
0.9823472735646007,0.6813187
1.7822538928671197,0.7912088
1.1962378542501848,0.8021978
1.9962532356545166,0.71428573
1.4282912828110077,0.82417583
2.041387751862243,0.7912088
1.295371515410287,0.74725276
2.485424694124159,0.8021978
2.1676413881909715,0.7582418
2.0777879573486664,0.7802198
1.4523761062831668,0.7582418
0.7366703709403237,0.82417583
2.122771319124725,0.7802198
0.6924781425968631,0.8681319
0.9916032474119585,0.83516484
1.4281953258828803,0.83516484
0.7980673742163312,0.9010989
0.6015619786231072,0.9120879
0.7396296622988942,0.9120879
0.8256670446186275,0.9230769
0.3424839600101932,0.93406594
0.5813692310354212,0.94505495
0.4816689524021778,0.9230769
0.2583989605798826,0.94505495
0.19212178577628028,0.978022
0.37400729479370537,0.96703297
0.8015542135133849,0.9230769
0.8739482681829851,0.9230769
0.213593848585403,0.989011
0.02662697608920408,0.989011
0.2036040987778496,0.95604396
