0.703296703,0.637362637,0.648351648,0.681318681,0.604395604
0.758241758,0.681318681,0.582417582,0.747252747,0.659340659
0.736263736,0.736263736,0.571428571,0.703296703,0.692307692
0.747252747,0.769230769,0.538461538,0.703296703,0.758241758
0.725274725,0.67032967,0.593406593,0.736263736,0.736263736
0.714285714,0.758241758,0.593406593,0.692307692,0.681318681
0.725274725,0.725274725,0.615384615,0.703296703,0.714285714
0.758241758,0.78021978,0.648351648,0.714285714,0.824175824
0.725274725,0.813186813,0.637362637,0.692307692,0.78021978
0.725274725,0.802197802,0.769230769,0.692307692,0.78021978
0.802197802,0.835164835,0.791208791,0.791208791,0.846153846
0.681318681,0.769230769,0.703296703,0.692307692,0.758241758
0.725274725,0.78021978,0.747252747,0.681318681,0.769230769
0.791208791,0.78021978,0.747252747,0.758241758,0.791208791
0.758241758,0.769230769,0.736263736,0.736263736,0.769230769
0.769230769,0.791208791,0.813186813,0.692307692,0.813186813
0.824175824,0.835164835,0.791208791,0.78021978,0.846153846
0.791208791,0.835164835,0.791208791,0.758241758,0.835164835
0.758241758,0.879120879,0.758241758,0.747252747,0.868131868
0.758241758,0.802197802,0.769230769,0.813186813,0.78021978
0.758241758,0.813186813,0.758241758,0.758241758,0.802197802
0.78021978,0.791208791,0.802197802,0.78021978,0.791208791
0.758241758,0.78021978,0.802197802,0.725274725,0.78021978
0.78021978,0.769230769,0.78021978,0.78021978,0.78021978
0.725274725,0.769230769,0.813186813,0.747252747,0.758241758
0.758241758,0.802197802,0.791208791,0.78021978,0.802197802
0.802197802,0.857142857,0.791208791,0.78021978,0.879120879
0.714285714,0.813186813,0.824175824,0.758241758,0.824175824
0.78021978,0.835164835,0.758241758,0.736263736,0.769230769
