6.794378495478368,0.72527474
5.979944375845102,0.7032967
5.528859536726396,0.7582418
5.256050379721673,0.7802198
5.450542633350079,0.7582418
4.989473044217288,0.73626375
5.472775427849738,0.6813187
7.090822345607883,0.72527474
4.979874899099161,0.73626375
4.164294499617356,0.6813187
5.945099461209643,0.7912088
6.442655636714055,0.7582418
3.844483291709816,0.8131868
3.7044786175528723,0.7582418
4.803266407369257,0.7912088
3.815149270571195,0.7912088
4.26010818533845,0.8131868
2.210424651156415,0.8681319
1.828442090160244,0.9010989
1.7300041245890188,0.8791209
4.077045976460635,0.8791209
3.2345867392781016,0.82417583
1.7700855221067155,0.9010989
3.4875885732881318,0.82417583
1.0397844847324809,0.9230769
2.0520494206921085,0.8791209
1.041814272220318,0.94505495
1.3950061745696016,0.9230769
1.5453295367104667,0.9120879
0.6252745550412399,0.93406594
1.1152868015425546,0.95604396
0.8017154605942458,0.95604396
0.6545752574998954,0.96703297
0.7806884610390925,0.93406594
0.5423430649788825,0.94505495
0.33782749647928845,0.978022
0.2541038387430286,0.989011
0.9078914647573954,0.94505495
0.5450331990183087,0.978022
0.6104854188122593,0.95604396
0.1631763747760228,0.978022
0.839705885807564,0.96703297
0.26887115099032427,0.96703297
0.34771353486368234,0.978022
0.7376437537313305,0.96703297
0.8676026808997309,0.96703297
0.3594312052167454,0.978022
0.20166048400883863,0.978022
0.6671411885962963,0.978022
0.3558910520495284,0.989011
0.9062891392917424,0.95604396
0.4170566438230562,0.978022
0.32233421654688293,0.96703297
0.06908377972497182,0.989011
0.49244692137053514,0.95604396
0.007938677967004069,1.0
0.39029031078062704,0.989011
